00:00.201  blend            | Read blend: "/Users/kacpermioduszewski/mioduszewsky-com/assets/logo3d/fur.blend"
00:03.482  render           | Fra: 1 | Mem: 3425M | Updating Baking
00:03.482  render           | Fra: 1 | Mem: 3425M | Updating Device | Writing constant memory
00:03.483  render           | Fra: 1 | Mem: 3425M | Sample 0/256
00:04.770  render           | Fra: 1 | Remaining: 05:28.31 | Mem: 3461M | Sample 1/256
00:24.722  render           | Fra: 1 | Remaining: 04:58.60 | Mem: 3461M | Sample 17/256
01:04.386  render           | Fra: 1 | Remaining: 04:17.28 | Mem: 3461M | Sample 49/256
01:44.068  render           | Fra: 1 | Remaining: 03:41.28 | Mem: 3461M | Sample 80/256
02:06.447  render           | Fra: 1 | Remaining: 03:24.93 | Mem: 3461M | Sample 96/256
02:30.266  render           | Fra: 1 | Remaining: 03:08.72 | Mem: 3461M | Sample 112/256
02:54.119  render           | Fra: 1 | Remaining: 02:50.63 | Mem: 3461M | Sample 128/256
03:18.057  render           | Fra: 1 | Remaining: 02:31.33 | Mem: 3461M | Sample 144/256
03:43.380  render           | Fra: 1 | Remaining: 02:11.93 | Mem: 3461M | Sample 160/256
04:11.806  render           | Fra: 1 | Remaining: 01:52.87 | Mem: 3461M | Sample 176/256
04:35.178  render           | Fra: 1 | Remaining: 01:30.56 | Mem: 3461M | Sample 192/256
04:57.844  render           | Fra: 1 | Remaining: 01:07.92 | Mem: 3461M | Sample 208/256
05:20.554  render           | Fra: 1 | Remaining: 00:45.29 | Mem: 3461M | Sample 224/256
05:46.148  render           | Fra: 1 | Remaining: 00:22.84 | Mem: 3461M | Sample 240/256
06:09.918  render           | Fra: 1 | Mem: 3461M | Sample 256/256
06:09.919  render           | Fra: 1 | Mem: 3461M | Finished
06:10.046  render           | Saved: '/Users/kacpermioduszewski/mioduszewsky-com/assets/logo3d/still_fur_v3_0001.png'
06:10.046  render           | Time: 06:09.47 (Saving: 00:00.05)

Blender quit
